datetime,time,record_id,air_temp_C,solar_radiation_Wm2,drywet1_temp_C,drywet2_temp_C,soil_moisture_VWC,soil_temp_C,soil_EC_uScm
8/12/2025,22:10:00,313,32.98,0.003,27.3,29.77,0.2722105,30.29,161.2
8/12/2025,22:20:00,314,32.9,0,27.32,29.67,#VALUE!,30.83,161.8
8/12/2025,22:30:00,315,32.76,0,27.29,29.67,0.3078973,30.63,162.1
8/12/2025,22:40:00,316,32.68,0,27.26,29.61,0.2543671,31.1,162.7
8/12/2025,22:50:00,317,32.64,0,27.27,29.62,#VALUE!,29.97,162.5
8/12/2025,23:00:00,318,32.62,0,27.28,29.67,0.2722105,30.46,163.2
8/12/2025,23:10:00,319,32.6,0,27.31,29.7,0.2722105,30.9,163.4
8/12/2025,23:20:00,320,32.59,0,27.28,29.71,0.3082852,30.9,163.7
8/12/2025,23:30:00,321,32.59,0,27.3,29.83,0.200449,30.83,164
8/12/2025,23:40:00,322,32.59,0,27.24,29.75,0.3082852,30.8,164.5
8/12/2025,23:50:00,323,32.62,0,27.18,29.74,0.2365237,30.8,164.8
8/13/2025,0:00:00,324,32.67,0,27.23,29.87,0.2543671,30.74,165.1
8/13/2025,0:10:00,325,32.71,0.003,27.2,29.8,0.2543671,30.7,165.5
8/13/2025,0:20:00,326,32.76,0,27.21,29.77,0.200449,30.7,165.9
8/13/2025,0:30:00,327,32.77,0.003,27.27,29.91,0.2365237,30.62,166.2
8/13/2025,0:40:00,328,32.77,0,27.25,29.76,0.2543671,30.6,166.4
8/13/2025,0:50:00,329,32.77,0,27.21,29.76,0.2365237,30.57,167.2
8/13/2025,1:00:00,330,32.75,0.003,27.04,29.47,0.2543671,30.5,167.5
8/13/2025,1:10:00,331,32.69,0.007,26.85,29.22,0.1647622,30.4,167.8
8/13/2025,1:20:00,332,32.61,0.01,26.71,29.05,0.2772532,30.29,168.2
8/13/2025,1:30:00,333,32.52,0.003,26.67,29,0.2543671,30.2,168.6
8/13/2025,1:40:00,334,32.41,0,26.58,28.88,0.3082852,30.1,169.5
8/13/2025,1:50:00,335,32.3,0,26.4,28.68,0.2904418,30.02,170
8/13/2025,2:00:00,336,32.19,0.003,26.4,28.65,0.2186803,29.92,170.2
8/13/2025,2:10:00,337,32.11,0.003,26.37,28.62,0.2008369,29.84,170.6
8/13/2025,2:20:00,338,32.04,0.007,26.3,28.56,0.2008369,29.77,170.7
8/13/2025,2:30:00,339,32,0,26.5,28.75,#VALUE!,29.7,171.1
8/13/2025,2:40:00,340,31.97,0,26.49,28.65,0.2904418,29.69,171.3
8/13/2025,2:50:00,341,31.95,0.003,26.25,28.38,0.1162747,29.6,172.1
8/13/2025,3:00:00,342,31.9,0.003,26.09,28.26,#VALUE!,29.53,172.1
8/13/2025,3:10:00,343,31.84,0.005,25.99,28.05,0.2140255,29.4,172.3
8/13/2025,3:20:00,344,31.79,0.003,26,28.09,0.1829935,29.34,172.8
8/13/2025,3:30:00,345,31.68,0.007,26.03,28.1,#VALUE!,29.3,173.2
8/13/2025,3:40:00,346,31.61,0,26.04,28.1,0.3086731,29.22,173.9
8/13/2025,3:50:00,347,31.54,0,25.78,27.83,0.0984313,29.16,173.8
8/13/2025,4:00:00,348,31.45,0,25.58,27.63,#VALUE!,29.09,174
8/13/2025,4:10:00,349,31.36,0,25.65,27.61,#VALUE!,29,174.6
8/13/2025,4:20:00,350,31.26,0.003,25.43,27.38,0.0398584,28.9,174.9
8/13/2025,4:30:00,351,31.14,0,25.41,27.38,0.1294633,28.8,175.5
8/13/2025,4:40:00,352,31.05,0,25.54,27.59,0.1116199,28.76,176
8/13/2025,4:50:00,353,31.05,0.026,25.88,27.97,0.165538,28.7,175.9
8/13/2025,5:00:00,354,31.06,0.515,26.17,28.21,0.1833814,28.77,176
8/13/2025,5:10:00,355,31.11,1.48,26.31,28.35,0.0759331,28.8,175.8
8/13/2025,5:20:00,356,31.18,4.608,26.45,28.54,0.2012248,28.8,176.4
8/13/2025,5:30:00,357,31.26,10.51,26.4,28.6,0.0805879,28.88,176.3
8/13/2025,5:40:00,358,31.34,17.23,26.48,28.75,0.1294633,28.9,176.3
8/13/2025,5:50:00,359,31.49,31.44,26.73,29.13,0.1476946,29,158
8/13/2025,6:00:00,360,31.58,38.05,26.84,29.25,0.3222496,28.09,144.5
8/13/2025,6:10:00,361,31.75,45.3,26.99,29.58,0.3412567,29.12,142.2
8/13/2025,6:20:00,362,31.9,52.55,27,29.59,0.2989756,29.21,141.8
8/13/2025,6:30:00,363,32.07,66.63,27.23,29.99,0.2981998,29.31,141.5
8/13/2025,6:40:00,364,32.29,77.21,27.33,30.13,0.3881926,29.43,141.9
8/13/2025,6:50:00,365,32.52,83.5,27.48,30.53,0.35173,29.56,142.3
8/13/2025,7:00:00,366,32.77,92.7,27.45,30.36,0.3152674,29.72,142.5
8/13/2025,7:10:00,367,33.04,100.8,27.62,30.75,0.3152674,29.85,142.9
8/13/2025,7:20:00,368,33.31,122,27.85,31.38,0.2605735,29.98,143
8/13/2025,7:30:00,369,33.62,129.2,28,31.72,#VALUE!,28.66,143.2
8/13/2025,7:40:00,370,34.01,214.2,28.35,32.4,#VALUE!,29.86,143.7
8/13/2025,7:50:00,371,34.65,305.7,28.54,32.83,#VALUE!,30.61,144.3
8/13/2025,8:00:00,372,35.48,343,28.57,33.09,0.3676339,31.03,143.8
8/13/2025,8:10:00,373,36.39,383.6,28.62,33.74,0.3490147,31.72,143.4
8/13/2025,8:20:00,374,37.29,333.1,28.86,34.35,0.2764774,31.79,143.2
8/13/2025,8:30:00,375,38.16,361.3,28.88,34.6,0.3660823,32.84,143.1
8/13/2025,8:40:00,376,38.87,452.2,28.45,35.31,0.3474631,33.3,143.2
8/13/2025,8:50:00,377,39.56,464,28.73,35.74,0.3466873,33.67,143.9
8/13/2025,9:00:00,378,40.28,447.9,28.66,35.77,0.3102247,34.05,144
8/13/2025,9:10:00,379,40.87,406.4,29.02,36.22,#VALUE!,35.39,152.1
8/13/2025,9:20:00,380,41.43,444.9,29.83,36.32,#VALUE!,36.35,133.6
8/13/2025,9:30:00,381,41.89,470.1,29.84,36.33,0.31294,36.57,130.9
8/13/2025,9:40:00,382,42.25,482,29.85,36.6,0.3296197,36.76,130.2
8/13/2025,9:50:00,383,42.51,472.8,29.78,36.34,0.3113884,36.9,129.8
8/13/2025,10:00:00,384,42.76,437.2,29.8,36.18,0.3288439,36.9,130.3
8/13/2025,10:10:00,385,42.96,724.6,29.84,36.47,0.2745379,37,130.5
8/13/2025,10:20:00,386,43.44,942,30.34,37.36,0.2760895,37.02,168.4
8/13/2025,10:30:00,387,44.2,1186,30.09,36.92,0.1023103,36.89,239.6
8/13/2025,10:40:00,388,45.02,1442,29.98,36.65,0.1515736,36.92,239.6
8/13/2025,10:50:00,389,45.69,1265,30.03,37.12,#VALUE!,35.8,240.5
8/13/2025,11:00:00,390,46.19,427.2,29.9,37.13,0.1833814,37.2,241.6
8/13/2025,11:10:00,391,46.21,490.5,29.95,37.43,0.1480825,37.3,243
8/13/2025,11:20:00,392,45.95,555.1,29.93,37.54,0.1290754,37.48,243.5
8/13/2025,11:30:00,393,45.58,607.3,29.72,36.82,0.146143,37.6,244.6
8/13/2025,11:40:00,394,45.24,542.9,30.01,37.79,0.111232,37.71,245.6
8/13/2025,11:50:00,395,45.19,679.5,29.87,37.72,0.0227908,38.02,246.1
8/13/2025,12:00:00,396,45.2,727.7,29.69,37.4,0.0573139,38.2,247.6
8/13/2025,12:10:00,397,45.27,702,29.99,38.49,0.2027764,39.6,206.5
8/13/2025,12:20:00,398,45.45,687.6,29.54,37.32,0.2795806,40.55,159.6
8/13/2025,12:30:00,399,45.46,706.6,29.46,37.19,0.2407906,39.59,157.5
8/13/2025,12:40:00,400,45.41,706.3,29.61,37.68,0.3106126,40.38,158
8/13/2025,12:50:00,401,45.44,761,29.67,37.32,0.2745379,40.34,158.4
8/13/2025,13:00:00,402,45.27,775.8,29.49,37.01,0.3269044,40.23,159.4
8/13/2025,13:10:00,403,45.14,743.9,29.66,37.7,0.2559187,40.24,160.4
8/13/2025,13:20:00,404,45.27,700.1,29.97,37.84,0.343972,39.82,161
8/13/2025,13:30:00,405,45.43,651.9,29.93,38,0.2892781,40.54,160.7
8/13/2025,13:40:00,406,45.55,666.8,29.73,37.19,0.3404809,39.78,160.7
8/13/2025,13:50:00,407,45.43,651.2,29.68,36.62,0.2698831,40.52,162
8/13/2025,14:00:00,408,45.08,661.5,29.69,36.47,0.2520397,39.7,163.5
8/13/2025,14:10:00,409,44.71,649.3,29.8,36.63,0.3218617,40.29,164.4
8/13/2025,14:20:00,410,44.33,624.6,29.82,36.34,0.2687194,40.16,165.9
8/13/2025,14:30:00,411,43.96,476.2,29.81,36.27,#VALUE!,39.43,166.7
8/13/2025,14:40:00,412,43.43,244.4,30.02,36.59,0.0926128,39.97,168.1
8/13/2025,14:50:00,413,42.8,201.7,29.94,36.73,0.2318689,39.64,169.5
8/13/2025,15:00:00,414,42.21,177.1,29.93,36.6,0.161659,39.31,171.2
8/13/2025,15:10:00,415,41.66,162.9,29.82,36.47,0.2256625,39.35,164.6
8/13/2025,15:20:00,416,41.24,153.4,29.95,37.04,0.1597195,39.34,141.5
8/13/2025,15:30:00,417,40.98,151.4,29.9,36.53,0.2458333,39.13,138.6
8/13/2025,15:40:00,418,40.71,184.6,29.94,36.63,0.2272141,38.88,138.7
8/13/2025,15:50:00,419,40.49,223.3,29.75,36.25,0.2093707,38.61,139.2
8/13/2025,16:00:00,420,40.31,174.6,29.52,35.68,0.2799685,38.36,139.8
8/13/2025,16:10:00,421,40,138.9,29.25,35.54,0.1736839,37.52,140.3
8/13/2025,16:20:00,422,39.75,124.9,28.92,35.86,0.278029,37.96,139.8
8/13/2025,16:30:00,423,39.57,117.4,28.81,35.89,0.2241109,37.73,140
8/13/2025,16:40:00,424,39.37,107.6,28.64,35.98,0.2768653,37.51,141.2
8/13/2025,16:50:00,425,39.22,95.7,28.52,35.73,0.2594098,37.29,142.5
8/13/2025,17:00:00,426,39.07,107.2,28.55,35.65,0.2062675,36.45,143.4
8/13/2025,17:10:00,427,38.87,123.2,28.28,35.4,0.1884241,36.86,145.1
8/13/2025,17:20:00,428,38.72,114.4,28.47,35.05,0.2768653,36.66,145.7
8/13/2025,17:30:00,429,38.53,82.9,28.19,34.78,0.3125521,36.45,146.7
8/13/2025,17:40:00,430,38.31,56.72,28.1,34.55,0.2066554,36.2,148.1
8/13/2025,17:50:00,431,38.05,38.7,27.87,34.01,0.2772532,35.38,149.1
8/13/2025,18:00:00,432,37.71,25.41,27.56,33.75,0.2772532,35.7,150.3
8/13/2025,18:10:00,433,37.29,14.99,27.34,33.19,0.188812,35.38,151.5
8/13/2025,18:20:00,434,36.91,7.48,27.34,33.07,0.2419543,35.08,152.7
8/13/2025,18:30:00,435,36.61,3.042,27.25,32.73,0.31294,34.82,153.8
8/13/2025,18:40:00,436,36.28,0.987,27.14,32.24,0.2950966,34.59,155.1
8/13/2025,18:50:00,437,35.97,0.234,27.04,32.11,0.31294,34.36,156.1
8/13/2025,19:00:00,438,35.69,0.023,26.89,31.83,0.31294,34.15,157.5
8/13/2025,19:10:00,439,35.47,0.076,26.81,31.63,0.2423422,33.95,158.3
8/13/2025,19:20:00,440,35.25,0.059,26.82,31.5,0.3486268,33.79,159.5
8/13/2025,19:30:00,441,35.02,0.086,26.94,31.39,0.2954845,33.62,160.4
8/13/2025,19:40:00,442,34.82,0.083,26.97,31.21,0.1891999,33.46,161.2
8/13/2025,19:50:00,443,34.63,0.069,26.94,31.08,0.2423422,33.33,162.8
8/13/2025,20:00:00,444,34.46,0.076,26.96,31.04,0.2613493,33.16,163.1
8/13/2025,20:10:00,445,34.31,0.023,26.92,30.78,0.2601856,33.03,164
8/13/2025,20:20:00,446,34.17,0.059,27.04,30.75,0.1364455,32.86,164.5
8/13/2025,20:30:00,447,34.03,0.02,27.07,30.66,0.1364455,32.73,165.8
8/13/2025,20:40:00,448,33.89,0.02,27.02,30.32,0.1368334,32.56,166.7
8/13/2025,20:50:00,449,33.78,0.017,27.08,30.26,0.11899,32.44,167.2
8/13/2025,21:00:00,450,33.65,0.007,27.05,30.15,0.11899,32.33,168.1
8/13/2025,21:10:00,451,33.53,0,27.11,30.09,0.2252746,31.68,169.3
8/13/2025,21:20:00,452,33.42,0.007,27.03,29.85,0.3141037,32.11,170.1
8/13/2025,21:30:00,453,33.3,0.01,27,29.81,0.1899757,31.97,171
8/13/2025,21:40:00,454,33.23,0.013,27.04,29.8,0.1368334,30.26,171.9
8/13/2025,21:50:00,455,33.14,0.043,26.89,29.52,0.2252746,30.63,172.6
8/13/2025,22:00:00,456,33.06,0.007,26.72,29.29,0.1015345,31.6,173.6
8/13/2025,22:10:00,457,32.98,0.01,26.58,29.06,0.1015345,31.09,174.4
8/13/2025,22:20:00,458,32.91,0.013,26.56,29.01,0.1368334,30.81,175.1
8/13/2025,22:30:00,459,32.78,0.013,26.47,28.81,0.1725202,31.22,175.9
8/13/2025,22:40:00,460,32.69,0.007,26.44,28.74,0.1546768,31.08,176.4
8/13/2025,22:50:00,461,32.61,0,26.51,28.69,0.2788048,30.99,177.1
8/13/2025,23:00:00,462,32.49,0.01,26.17,28.37,#VALUE!,30.87,178.3
8/13/2025,23:10:00,463,32.33,0.013,25.8,28.01,#VALUE!,29.18,178.6
8/13/2025,23:20:00,464,32.14,0.003,25.47,27.79,#VALUE!,30.04,179.3
8/13/2025,23:30:00,465,31.98,0.017,25.62,27.73,0.208207,30.37,180
8/13/2025,23:40:00,466,31.82,0.01,25.53,27.58,0.2970361,28.75,180.6
8/13/2025,23:50:00,467,31.63,0.003,25.03,27.14,#VALUE!,27.07,181.4
8/14/2025,0:00:00,468,31.48,0.003,25.51,27.52,0.1554526,29.92,182
8/14/2025,0:10:00,469,31.39,0.01,25.35,27.32,0.1376092,29.82,182.1
8/14/2025,0:20:00,470,31.27,0,25.78,27.7,0.173296,29.7,182.6
8/14/2025,0:30:00,471,31.21,0,26.08,27.97,0.0844669,29.7,183.4
8/14/2025,0:40:00,472,31.21,0,26.13,27.9,0.0844669,29.61,183.7
8/14/2025,0:50:00,473,31.2,0,26.42,28.03,0.1023103,29.6,184
8/14/2025,1:00:00,474,31.23,0,26.27,27.88,0.0138691,29.6,184.5
8/14/2025,1:10:00,475,31.25,0,26.03,27.63,#VALUE!,29.5,185.1
8/14/2025,1:20:00,476,31.22,0,25.98,27.57,0.1736839,29.42,185.5
8/14/2025,1:30:00,477,31.18,0.003,26.3,27.84,0.173296,29.35,185.7
8/14/2025,1:40:00,478,31.19,0,26.29,27.85,0.1026982,29.3,186
8/14/2025,1:50:00,479,31.21,0.013,26.3,27.98,0.173296,29.3,187.1
8/14/2025,2:00:00,480,31.19,0.023,26.14,27.84,0.1558405,29.28,187.3
8/14/2025,2:10:00,481,31.2,0.003,26.06,27.74,0.0848548,29.2,187.8
8/14/2025,2:20:00,482,31.2,0.013,25.98,27.61,0.1026982,29.11,188.5
8/14/2025,2:30:00,483,31.15,0.046,25.9,27.54,0.173296,29.06,188.9
8/14/2025,2:40:00,484,31.12,0.056,25.69,27.3,0.1558405,28.98,189.5
8/14/2025,2:50:00,485,31.07,0.013,25.66,27.35,0.1379971,28.9,189.8
8/14/2025,3:00:00,486,31.01,0.01,25.5,27.16,0.1201537,28.81,190.4
8/14/2025,3:10:00,487,30.96,0.017,25.59,27.24,0.1558405,28.73,190.8
8/14/2025,3:20:00,488,30.92,0.013,25.74,27.3,0.2268262,28.68,191.3
8/14/2025,3:30:00,489,30.88,0.013,25.7,27.22,0.0848548,28.6,191.7
8/14/2025,3:40:00,490,30.83,0.026,25.56,27.09,0.2089828,28.55,192.3
8/14/2025,3:50:00,491,30.76,0.053,25.22,26.71,0.1026982,28.47,192.6
8/14/2025,4:00:00,492,30.65,0.046,25.18,26.75,0.1736839,28.39,193.4
8/14/2025,4:10:00,493,30.54,0.03,24.75,26.42,0.1736839,28.29,193.8
8/14/2025,4:20:00,494,30.46,0.02,24.82,26.41,0.138385,28.2,194.4
8/14/2025,4:30:00,495,30.3,0.033,24.4,25.95,0.2093707,28.07,194.9
8/14/2025,4:40:00,496,30.16,0.046,24.61,26.39,0.1205416,28,195.6
8/14/2025,4:50:00,497,30.06,0.142,24.56,26.31,0.1026982,27.92,195.4
8/14/2025,5:00:00,498,30,0.793,24.17,25.94,0.1205416,27.85,196.1
8/14/2025,5:10:00,499,29.95,2.508,24.58,26.23,-0.0035864,27.74,196.5
8/14/2025,5:20:00,500,29.92,6.162,25,26.37,0.1562284,27.7,196.7
8/14/2025,5:30:00,501,29.89,12.09,24.74,26.28,-0.0210419,27.7,197.2
8/14/2025,5:40:00,502,29.89,19.07,24.78,26.34,0.0852427,27.69,197.3
8/14/2025,5:50:00,503,29.9,26.67,25.02,26.6,#VALUE!,27.63,188.1
8/14/2025,6:00:00,504,29.98,36.82,25.51,27.23,#VALUE!,27.6,153
8/14/2025,6:10:00,505,30.15,52.76,26.09,27.82,0.367246,27.66,149
8/14/2025,6:20:00,506,30.39,55.6,26.42,28.2,0.2578582,27.81,148.6
8/14/2025,6:30:00,507,30.67,59.51,26.56,28.46,0.2574703,27.96,148.5
8/14/2025,6:40:00,508,30.94,63.7,26.61,28.61,0.3110005,28.09,148.2
8/14/2025,6:50:00,509,31.19,68.98,26.68,28.78,0.2749258,28.21,148.6
8/14/2025,7:00:00,510,31.44,92.2,26.89,29.16,0.2206198,28.34,149.5
8/14/2025,7:10:00,511,31.74,101.5,27.01,29.49,0.3280681,28.51,149.8
8/14/2025,7:20:00,512,32.07,95,27.06,29.7,0.3637549,28.7,150.3
8/14/2025,7:30:00,513,32.35,91,26.97,29.71,0.1837693,28.82,150.5
8/14/2025,7:40:00,514,32.66,241.7,27.24,30.45,0.3451357,28.95,151.3
8/14/2025,7:50:00,515,33.37,350.5,27.73,31.39,0.2729863,29.2,151.7
8/14/2025,8:00:00,516,34.31,383.8,28,31.93,#VALUE!,29.32,151.1
8/14/2025,8:10:00,517,35.26,420.1,28.23,32.75,0.3435841,29.74,150.5
8/14/2025,8:20:00,518,36.27,365.1,28.48,33.59,0.3071215,31.44,150.3
8/14/2025,8:30:00,519,37.24,390.9,28.72,34.05,0.2528155,30.99,150.2
8/14/2025,8:40:00,520,38.15,489.6,28.92,34.6,0.3059578,32.66,150.4
8/14/2025,8:50:00,521,39,493,29.05,35.24,0.2873386,29.2,150.7
8/14/2025,9:00:00,522,39.78,461.2,28.95,35.43,0.2330326,33.61,151.8
8/14/2025,9:10:00,523,40.43,407.8,28.95,35.45,0.3110005,35.04,159.2
8/14/2025,9:20:00,524,41.11,486.6,29.3,36.57,0.3117763,36.01,138.1
8/14/2025,9:30:00,525,41.64,460.9,29.14,36.4,#VALUE!,36.24,134.1
8/14/2025,9:40:00,526,42.02,480.4,29.25,37.01,0.23536,36.51,132.8
8/14/2025,9:50:00,527,42.43,488.5,29.08,36.52,#VALUE!,36.67,132.4
8/14/2025,10:00:00,528,42.71,428.7,29.51,37.64,0.1092925,36.76,132.4
8/14/2025,10:10:00,529,43.23,NAN,29.63,37.84,0.3055699,37.04,132.7
8/14/2025,10:20:00,530,43.86,NAN,29.24,37.41,0.2691073,36.64,133.1
8/14/2025,10:30:00,531,44.76,NAN,29.26,37.66,0.250876,37.43,133.5
8/14/2025,10:40:00,532,45.94,NAN,29.31,38.25,0.3040183,37.57,134.1
8/14/2025,10:50:00,533,47.09,NAN,29.47,38.25,0.2140255,37.77,134.7
8/14/2025,11:00:00,534,47.66,453.4,29.2,38.23,0.2493244,37.81,135.2
8/14/2025,11:10:00,535,47.85,501.3,29.54,38.72,0.2462212,37.47,210.5
8/14/2025,11:20:00,536,47.68,587.4,29.38,38.41,0.0309367,37.16,274.7
8/14/2025,11:30:00,537,47.38,622.4,29.62,39.7,0.1604953,37.48,270.9
8/14/2025,11:40:00,538,47.26,555.2,29.41,39.65,0.1977337,37.84,267
8/14/2025,11:50:00,539,47.2,670.8,29.25,39.25,0.0270577,38.21,264.2
8/14/2025,12:00:00,540,47.07,750.7,28.91,38.21,0.1593316,38.41,261.6
8/14/2025,12:10:00,541,46.97,732.2,29.2,38.37,0.1818298,39.9,232.6
8/14/2025,12:20:00,542,46.95,780.6,29.34,39.07,0.1286875,41.5,195.7
8/14/2025,12:30:00,543,46.92,816,28.96,39,0.2202319,41.6,190.3
8/14/2025,12:40:00,544,46.83,800,28.76,38.61,0.0860185,41.53,189.3
8/14/2025,12:50:00,545,46.75,830,28.88,38.36,0.1046377,41.41,188.1
8/14/2025,13:00:00,546,46.61,843,28.64,38,-0.0474191,41.31,187.7
8/14/2025,13:10:00,547,46.42,799.5,28.96,38.98,0.0480043,41.11,188.3
8/14/2025,13:20:00,548,46.43,782.3,28.93,39.51,0.1814419,41.25,188.2
8/14/2025,13:30:00,549,46.48,678.2,28.39,39.05,0.0856306,41.4,187.7
8/14/2025,13:40:00,550,46.27,730.4,28.49,38.47,0.0476164,41.31,188.2
8/14/2025,13:50:00,551,46,689.9,28.69,38.03,0.1050256,41.05,189.6
8/14/2025,14:00:00,552,45.76,644.9,28.68,37.58,#VALUE!,40.78,191.1
8/14/2025,14:10:00,553,47.32,753,29.56,37.05,0.1814419,40.49,192.5
8/14/2025,14:20:00,554,48.39,566.6,29.54,37.04,0.219844,40.27,193.7
8/14/2025,14:30:00,555,48.3,715.2,29.51,37.43,0.1434277,40.2,194.4
8/14/2025,14:40:00,556,46.15,547.4,29.17,37.25,0.1434277,40.03,195.6
8/14/2025,14:50:00,557,44.04,236.5,29.28,36.05,0.1244206,39.7,197.5
8/14/2025,15:00:00,558,42.25,369.2,29.45,36.12,-0.0086291,38.59,199.4
8/14/2025,15:10:00,559,41.03,384.1,29.39,35.3,0.1449793,39.54,196.8
8/14/2025,15:20:00,560,39.87,259.2,29.22,34.97,0.1923031,39.3,175.5
8/14/2025,15:30:00,561,39.13,396.3,29.21,35.26,0.0359794,38.98,194.2
8/14/2025,15:40:00,562,38.81,466.7,29,35.36,0.0898975,38.8,216.8
8/14/2025,15:50:00,563,38.57,435.3,28.88,34.65,#VALUE!,38.53,219.1
8/14/2025,16:00:00,564,38.23,415.4,28.19,34.58,0.1833814,38.1,221.5
8/14/2025,16:10:00,565,37.95,347.3,28.34,34.98,0.1449793,37.77,224.2
8/14/2025,16:20:00,566,37.73,218.2,27.9,33.77,0.1833814,37.59,225.8
8/14/2025,16:30:00,567,37.43,174.9,27.9,34.15,0.1453672,37.22,228.7
8/14/2025,16:40:00,568,37.19,148.5,27.65,33.84,-0.0264725,36.92,231.6
8/14/2025,16:50:00,569,37,134.9,27.88,34.26,0.0693388,36.62,233.8
8/14/2025,17:00:00,570,36.86,147.3,27.74,33.89,-0.082718,36.43,235.5
8/14/2025,17:10:00,571,36.75,164.8,27.66,33.61,-0.0834938,36.22,236.6
8/14/2025,17:20:00,572,36.64,128.9,27.4,33.45,0.0701146,34.23,238.5
8/14/2025,17:30:00,573,36.47,103.4,27.02,32.99,0.2233351,35.79,240.3
8/14/2025,17:40:00,574,36.27,80.1,26.95,32.83,0.1469188,35.51,242.1
8/14/2025,17:50:00,575,36.01,58.21,26.74,32.37,0.1473067,35.23,243.7
8/14/2025,18:00:00,576,35.74,34.39,26.55,32.07,0.0712783,34.91,244.9
8/14/2025,18:10:00,577,35.48,17.8,26.56,31.79,-0.1967606,34.6,245.6
8/14/2025,18:20:00,578,35.18,8.32,25.97,31.64,0.1104562,34.31,247
8/14/2025,18:30:00,579,34.93,3,26.35,31.44,0.0534349,34.07,247.8
8/14/2025,18:40:00,580,34.7,0.967,26.65,30.91,-0.0997856,33.82,248.5
8/14/2025,18:50:00,581,34.46,0.129,26.63,30.89,-0.0613835,33.59,248.5
8/14/2025,19:00:00,582,34.28,0,26.89,30.81,0.2074312,33.43,249.3
8/14/2025,19:10:00,583,34.1,0,26.88,30.6,-0.0031985,33.26,249.3
8/14/2025,19:20:00,584,33.91,0,26.74,30.54,0.150022,33.08,249.5
8/14/2025,19:30:00,585,33.76,0,26.98,30.42,-0.0796148,32.94,249.5
8/14/2025,19:40:00,586,33.64,0,27,30.46,0.0355915,32.8,250.3
8/14/2025,19:50:00,587,33.55,0,27,30.19,-0.0606077,32.66,250.3
8/14/2025,20:00:00,588,33.44,0,27.03,30.06,-0.0412127,32.53,250.4
8/14/2025,20:10:00,589,33.39,0,27,29.93,0.1325665,32.4,250.4
8/14/2025,20:20:00,590,33.32,0,26.59,29.39,0.1899757,32.24,250.5
8/14/2025,20:30:00,591,33.23,0,26.41,29.26,0.1135594,32.05,250.7
8/14/2025,20:40:00,592,33.07,0.003,26.31,29.02,0.1131715,31.86,251.1
8/14/2025,20:50:00,593,32.9,0.003,25.89,28.76,-0.1932695,31.68,251.3
8/14/2025,21:00:00,594,32.67,0.02,25.41,28.34,0.1337302,31.46,251.8
8/14/2025,21:10:00,595,32.45,0.03,25.07,28.04,0.1915273,31.24,251.8
8/14/2025,21:20:00,596,32.25,0.003,25.06,27.9,0.1721323,31.01,252.1
8/14/2025,21:30:00,597,32.04,0.02,24.77,27.69,0.0949402,30.82,252.4
8/14/2025,21:40:00,598,31.85,0.003,24.92,27.54,0.1337302,30.62,252.8
8/14/2025,21:50:00,599,31.7,0,25.09,27.62,0.1348939,30.44,252.6
8/14/2025,22:00:00,600,31.59,0.003,25.07,27.65,0.1729081,30.31,252.9
8/14/2025,22:10:00,601,31.47,0,24.81,27.43,0.153901,30.18,252.2
8/14/2025,22:20:00,602,31.31,0.003,24.49,27.26,0.1158868,30.04,252.7
8/14/2025,22:30:00,603,31.13,0,24.52,27.24,-0.249515,29.87,252.4
8/14/2025,22:40:00,604,30.99,0.013,24.29,26.94,-0.3069242,29.71,253
8/14/2025,22:50:00,605,30.89,0.013,24.25,26.85,-0.42100559,29.55,253.2
8/14/2025,23:00:00,606,30.75,0.013,24.19,26.8,0.0014563,29.37,253.3
8/14/2025,23:10:00,607,30.65,0.007,24.35,26.91,-0.0567287,29.25,253.2
8/14/2025,23:20:00,608,30.56,0.007,24.31,26.76,-0.1145258,29.13,253.2
8/14/2025,23:30:00,609,30.43,0.03,24.04,26.53,-0.1129742,29.01,253.2
8/14/2025,23:40:00,610,30.34,0.003,24.29,26.8,-0.2099492,28.9,253.1
8/14/2025,23:50:00,611,30.23,0.013,23.97,26.35,-0.1901663,28.78,253.7
8/15/2025,0:00:00,612,30.14,0,24.06,26.46,0.0988192,28.65,253.5
8/15/2025,0:10:00,613,30.08,0,24.36,26.39,-0.1513763,28.55,253
8/15/2025,0:20:00,614,30.04,0,24.7,26.59,-0.1727108,28.48,252.9
8/15/2025,0:30:00,615,30.02,0,24.89,26.71,-0.016775,28.4,252.4
8/15/2025,0:40:00,616,30.04,0,24.79,26.53,0.0790363,28.38,252.5
8/15/2025,0:50:00,617,30.01,0,24.78,26.51,-0.1129742,28.3,252.5
8/15/2025,1:00:00,618,29.99,0,24.87,26.55,0.0216271,28.21,252.4
8/15/2025,1:10:00,619,29.98,0.007,24.77,26.55,0.0611929,28.2,252.2
8/15/2025,1:20:00,620,29.99,0,25.12,26.73,0.0604171,28.13,252.1
8/15/2025,1:30:00,621,29.94,0,24.89,26.49,-0.0536255,28.1,252.2
8/15/2025,1:40:00,622,29.91,0.003,24.85,26.45,0.0805879,28.06,252
8/15/2025,1:50:00,623,29.89,0.007,25.38,26.83,0.0033958,28,251.8
8/15/2025,2:00:00,624,29.93,0.04,25.95,27.38,-0.0528497,28.01,251.8
8/15/2025,2:10:00,625,30.02,0.04,26.19,27.53,-0.1890026,28.1,251.1
8/15/2025,2:20:00,626,30.12,0.093,26.25,27.59,-0.0536255,28.11,250.7
